date,title,description,source,url,content
2024-12-23T15:29:00Z,Apple Stock Edges Up. How the iPhone 16 Could Send It Even Higher.,"Apple  biggest supporter is predicting a powerful end to 2024, driven by robust iPhone sales during Christmas, setting the stage for the tech company to hit a $4 trillion market value.  In a note on Monday, Wedbush’s Daniel Ives wrote that he believes Apple is set to have a strong holiday season as iPhone 16 upgrades are trending well as Christmas nears, based on recent checks of supply chains in Asia.  Currently, 100 million iPhones in China alone could be upgraded, or replaced with newer devices, in 2025, Ives estimates.",Yahoo,https://finnhub.io/api/news?id=09e5549c8e37a6787d3d4aa550cd8ac0f1660722970e7e51dc7178b108773b72,"Apple  biggest supporter is predicting a powerful end to 2024, driven by robust iPhone sales during Christmas, setting the stage for the tech company to hit a $4 trillion market value.  In a note on Monday, Wedbush’s Daniel Ives wrote that he believes Apple is set to have a strong holiday season as iPhone 16 upgrades are trending well as Christmas nears, based on recent checks of supply chains in Asia.  Currently, 100 million iPhones in China alone could be upgraded, or replaced with newer devices, in 2025, Ives estimates."
2024-12-23T15:04:19Z,Wedbush Sets $300 Target: Apple's AI and iPhone 16 Drive Momentum in Holiday Season,"Apple's iPhone 16 demand outpaces forecasts, as AI platform gains traction and global rollouts loom.",Yahoo,https://finnhub.io/api/news?id=0807d9de25a6e759a594248bc93245e8100fc866680e916c6c1bcff4f410003c,"Apple's iPhone 16 demand outpaces forecasts, as AI platform gains traction and global rollouts loom."
2024-12-23T15:00:00Z,How Two Strategic Picks Boost Income And Reduce Risks: One Yields Above 8%,Discover how incorporating BB Seguridade and Schwab Short-Term U.S.,SeekingAlpha,https://finnhub.io/api/news?id=99562239c42f0ce811ae453cd21cbca60d9371fc683fb81550389462d397e781,Discover how incorporating BB Seguridade and Schwab Short-Term U.S.
2024-12-23T14:07:40Z,Nvidia stock is in a 'soul-searching' moment,"Nvidia's stock might be cooling, but is it something to worry about?",Yahoo,https://finnhub.io/api/news?id=a80a3ae9094a65c8affe0ea33a260dd12ea98b5fa251aefc7fbaa4c8600ee293,"Nvidia's stock might be cooling, but is it something to worry about?"
2024-12-23T14:05:44Z,BE Semiconductor Set to Capitalize on Growth from Apple and Nvidia Innovations,Expected to benefit from Apple's iPhone 18 Pro and M5 chip series using hybrid bonding and SOIC packaging.,Yahoo,https://finnhub.io/api/news?id=e2976660ec8d68f68f881cd57bb35e3cdb7bcbcd971353d928eb7db639bb6536,Expected to benefit from Apple's iPhone 18 Pro and M5 chip series using hybrid bonding and SOIC packaging.
2024-12-23T14:00:14Z,Apple Inc. (AAPL) is Attracting Investor Attention: Here is What You Should Know,"Apple (AAPL) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",Yahoo,https://finnhub.io/api/news?id=f846dc4549cd514a45fd57d82fc1e2186a4ec2ed644942efc4ef1ac01bc4ee23,"Apple (AAPL) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock."
2024-12-23T13:59:26Z,Wedbush Predicts Apple's iPhone 16 Sales Could Hit 240M Units in 2025,"Apple's iPhone 16, Powered by AI, Poised to Break Sales Records This Holiday Season",Yahoo,https://finnhub.io/api/news?id=dc8e4620753b5f1a5d3af3774900ce1127580ad2f220a6265109b67ca2df8fe2,"Apple's iPhone 16, Powered by AI, Poised to Break Sales Records This Holiday Season"
2024-12-23T13:50:00Z,Yearly Portfolio Review - November Dividend Income Report,"My top 10 is healthy, with a large position in Apple at 9.64%, then drops to 7.46% for Couche-Tard and 5.99% for National Bank. Read more here.",SeekingAlpha,https://finnhub.io/api/news?id=7adb433f2f9fe5cb618b29ddbac8084ec89374e9246d5baadf6e3b4128e1774e,"My top 10 is healthy, with a large position in Apple at 9.64%, then drops to 7.46% for Couche-Tard and 5.99% for National Bank. Read more here."
2024-12-23T13:44:00Z,Apple to see strong Christmas iPhone sales that launch a ‘renaissance of growth’,Apple to see strong Christmas iPhone sales that launch a ‘renaissance of growth’,MarketWatch,https://finnhub.io/api/news?id=59c80fbafc447a054117178e7c8b5fb80d3085d86829a2bde61a7f11aaf05089,Apple to see strong Christmas iPhone sales that launch a ‘renaissance of growth’
2024-12-23T12:39:00Z,"If Mars Attacks the Rally, Drones Should Drive Diversification","If Mars Attacks the Rally, Drones Should Drive Diversification",MarketWatch,https://finnhub.io/api/news?id=9eafd94d6ca165fc34457e53428cf5e3c2e02d322eec3294d648bff280ad167b,"If Mars Attacks the Rally, Drones Should Drive Diversification"
2024-12-23T11:03:00Z,"Warren Buffett Recently Shunned His Favorite Stock for the First Time Since 2018, and It Could Spell Bad News for Wall Street","It was 1965 when Warren Buffett became the CEO of Berkshire.  Berkshire is also sitting on $325 billion in cash, which Buffett and his team can put to work when they spot new opportunities.  According to the conglomerate's 13-F filings, he is on a major selling spree in 2024.",Yahoo,https://finnhub.io/api/news?id=cb3150fed66588e66f012a38e712acae41d37bb372aa43f2b6543ad41e9ca304,"It was 1965 when Warren Buffett became the CEO of Berkshire.  Berkshire is also sitting on $325 billion in cash, which Buffett and his team can put to work when they spot new opportunities.  According to the conglomerate's 13-F filings, he is on a major selling spree in 2024."
2024-12-23T10:00:00Z,History Says the Nasdaq Could See Strong Gains in 2025: Here Are the Top Nasdaq Stocks From Warren Buffett and Bill Ackman Going Into the New Year,"The stock market is so hot that I'm struggling to wrap my mind around the numbers.  As of this writing, the Nasdaq Composite Index (NASDAQINDEX: ^IXIC) is up 30% in 2024.  According to MacroTrends, the Nasdaq Composite Index has gone up by 30% or more in 13 other years since 1972 (the index's first full year).",Yahoo,https://finnhub.io/api/news?id=30b8e3f88b4f5da994fdd7958263de737dbf6c49e7b2f4eeab10a1a72fd3f825,"The stock market is so hot that I'm struggling to wrap my mind around the numbers.  As of this writing, the Nasdaq Composite Index (NASDAQINDEX: ^IXIC) is up 30% in 2024.  According to MacroTrends, the Nasdaq Composite Index has gone up by 30% or more in 13 other years since 1972 (the index's first full year)."
2024-12-23T09:58:17Z,"Dow Jones Falls After Funding Bill Averts Shutdown; Nvidia, Tesla Rally","Dow Jones Falls After Funding Bill Averts Shutdown; Nvidia, Tesla Rally",DowJones,https://finnhub.io/api/news?id=2217e3bac0b64eaa53668bf02e92de11be59f702a465989809a17b8b5812f3a9,"Dow Jones Falls After Funding Bill Averts Shutdown; Nvidia, Tesla Rally"
2024-12-23T09:28:13Z,"Apple: 4,000 billion capitalization in sight, according to Wedbush","Wedbush reaffirms its 'outperform' rating and $300 price target on Apple, deeming it 'on track to reach the $4,000 billion market capitalization threshold by early 2025, and to be the first member of...",Finnhub,https://finnhub.io/api/news?id=51f6aa2018d8b7279592ef478977d111cdd69a2709d3fa5913037e20277529be,"Wedbush reaffirms its 'outperform' rating and $300 price target on Apple, deeming it 'on track to reach the $4,000 billion market capitalization threshold by early 2025, and to be the first member of..."
2024-12-23T09:27:00Z,Why You Should Not Trade Apple Stock Like You're Warren Buffett,"Despite a rapidly changing tech landscape, few investors are likely to dispute the assertion that Apple (NASDAQ: AAPL) stock will remain a long-term winner.  While its artificial intelligence (AI) capabilities may not receive as much attention as those of Nvidia or Palantir, its massive resources, improving technology, and customer loyalty will likely keep the company a major force in its industry for some time to come.  Knowing those attributes, investors may have trouble reconciling the investment case for Apple, considering that Warren Buffett's Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) sold a large chunk of its shares.",Yahoo,https://finnhub.io/api/news?id=29ee4e1f02b8bc12eea09f086c6bdb6731c599f2100186d8f9a525d5cfbcf384,"Despite a rapidly changing tech landscape, few investors are likely to dispute the assertion that Apple (NASDAQ: AAPL) stock will remain a long-term winner.  While its artificial intelligence (AI) capabilities may not receive as much attention as those of Nvidia or Palantir, its massive resources, improving technology, and customer loyalty will likely keep the company a major force in its industry for some time to come.  Knowing those attributes, investors may have trouble reconciling the investment case for Apple, considering that Warren Buffett's Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) sold a large chunk of its shares."
2024-12-23T09:01:25Z,Apple unveils smart doorbell camera with Face ID technology,Copyright © BusinessAMBE 2023Key takeawaysThe smart doorbell camera unlocks doors with Face ID technology.The device will feature Apple's Secure Enclave chip for secure storage and processing...,Finnhub,https://finnhub.io/api/news?id=dd018811720f51b101bd831a108324c1aae7080d79ec4c3af396e0aed6980f81,Copyright © BusinessAMBE 2023Key takeawaysThe smart doorbell camera unlocks doors with Face ID technology.The device will feature Apple's Secure Enclave chip for secure storage and processing...
2024-12-23T08:42:35Z,Apple approaches $4 trillion valuation as investors bet on AI momentum,"Apple is closing in on a historic $4 trillion stock market valuation, powered by investors cheering progress in the company's long-awaited AI enhancements to rejuvenate sluggish iPhone sales. ...",Finnhub,https://finnhub.io/api/news?id=b6dbf4308f09255f9d4187d919aa3afef1b3c5ad4a872ed9292bb91ef7e3f147,"Apple is closing in on a historic $4 trillion stock market valuation, powered by investors cheering progress in the company's long-awaited AI enhancements to rejuvenate sluggish iPhone sales. ..."
2024-12-23T05:50:00Z,Hartford Growth Opportunities Fund Q3 2024 Commentary,"The Hartford Growth Opportunities Fund (I Share) underperformed the Russell 3000 Growth Index during the quarter, however delivered overall positive returns. Read more here.",SeekingAlpha,https://finnhub.io/api/news?id=54f9d904961b49bbf5bdaf2ca2c5ab979fb0d4fcf62f6e5860e7c3dab31aa30e,"The Hartford Growth Opportunities Fund (I Share) underperformed the Russell 3000 Growth Index during the quarter, however delivered overall positive returns. Read more here."
2024-12-23T03:01:10Z,Apple in talks with Tencent and ByteDance to roll out AI features in China,Copyright © Emerce 2023Apple is in talks with Tencent and TikTok owner ByteDance about integrating their artificial intelligence models into iPhones sold in China.The American company this month...,Finnhub,https://finnhub.io/api/news?id=9f851eca52ded6e9372ae8e1aca020032e81bf6ed9100360fc843ad0f92032b0,Copyright © Emerce 2023Apple is in talks with Tencent and TikTok owner ByteDance about integrating their artificial intelligence models into iPhones sold in China.The American company this month...
2024-12-24T18:54:58Z,"AI will be viewed as a 'national asset' for the US under Trump, says one trade group CEO","The tech industry is bracing for changes as President-elect Donald Trump returns to the White House in 2025. Chamber of Progress CEO and founder Adam Kovacevic joins Brad Smith and Josh Lipton on Market Domination Overtime to discuss his tech industry outlook. ""One of the, I think, good pieces of news is that President-elect Trump has appointed a number of people from the tech world, venture capitalists, people with tech experience to prominent positions,"" Kovacevic says, noting that this is a ""good sign"" for the industry. He adds that Trump's second term will likely lead to a shift in the US government's attitude toward AI. The Biden administration's ""main approach to artificial intelligence was to say, 'This is an area where we ought to tread carefully, put up guardrails, and focus on safety,'"" Kovacevic says. ""What I think you are going to see with Trump is a pivot from safety to really [seeing] AI as an economic asset for the United States, a national asset for the United States, where we should go out and beat other countries, particularly China in AI."" Watch the video above to hear more about the expected tech landscape in 2025, including the possible TikTok ban, Big Tech execs courting Trump, Musk's role in the US government, and more. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Naomi Buchanan.",Yahoo,https://finnhub.io/api/news?id=1b73c475cb6fef7bfa6029958a47690e4906aa1118be6cf57fa6c78ea69d349f,"The tech industry is bracing for changes as President-elect Donald Trump returns to the White House in 2025. Chamber of Progress CEO and founder Adam Kovacevic joins Brad Smith and Josh Lipton on Market Domination Overtime to discuss his tech industry outlook. ""One of the, I think, good pieces of news is that President-elect Trump has appointed a number of people from the tech world, venture capitalists, people with tech experience to prominent positions,"" Kovacevic says, noting that this is a ""good sign"" for the industry. He adds that Trump's second term will likely lead to a shift in the US government's attitude toward AI. The Biden administration's ""main approach to artificial intelligence was to say, 'This is an area where we ought to tread carefully, put up guardrails, and focus on safety,'"" Kovacevic says. ""What I think you are going to see with Trump is a pivot from safety to really [seeing] AI as an economic asset for the United States, a national asset for the United States, where we should go out and beat other countries, particularly China in AI."" Watch the video above to hear more about the expected tech landscape in 2025, including the possible TikTok ban, Big Tech execs courting Trump, Musk's role in the US government, and more. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Naomi Buchanan."
